iteration	evaluations	runtime[s]	Porción_Colocados-MAX[MAX]
553	13825	4.397	0.029999999329447746
554	13850	4.399	0.029999999329447746
555	13875	4.401	0.029999999329447746
556	13900	4.403	0.029999999329447746
557	13925	4.405	0.029999999329447746
558	13950	4.407	0.029999999329447746
559	13975	4.41	0.029999999329447746
560	14000	4.413	0.029999999329447746
561	14025	4.416	0.029999999329447746
562	14050	4.42	0.029999999329447746
563	14075	4.423	0.029999999329447746
564	14100	4.427	0.029999999329447746
565	14125	4.43	0.029999999329447746
566	14150	4.434	0.029999999329447746
567	14175	4.437	0.029999999329447746
568	14200	4.44	0.029999999329447746
569	14225	4.444	0.029999999329447746
570	14250	4.447	0.029999999329447746
571	14275	4.45	0.029999999329447746
572	14300	4.454	0.029999999329447746
573	14325	4.457	0.029999999329447746
574	14350	4.461	0.03099999949336052
575	14375	4.464	0.03099999949336052
576	14400	4.468	0.03099999949336052
577	14425	4.47	0.03099999949336052
578	14450	4.472	0.03099999949336052
579	14475	4.474	0.03099999949336052
580	14500	4.476	0.03099999949336052
581	14525	4.478	0.03099999949336052
582	14550	4.48	0.03099999949336052
583	14575	4.482	0.03099999949336052
584	14600	4.484	0.03099999949336052
585	14625	4.486	0.03099999949336052
586	14650	4.488	0.03099999949336052
587	14675	4.49	0.03099999949336052
588	14700	4.493	0.03099999949336052
589	14725	4.495	0.03099999949336052
590	14750	4.497	0.03099999949336052
591	14775	4.499	0.03099999949336052
592	14800	4.501	0.03099999949336052
593	14825	4.504	0.03099999949336052
594	14850	4.508	0.03099999949336052
595	14875	4.518	0.03099999949336052
596	14900	4.521	0.03099999949336052
597	14925	4.523	0.03099999949336052
598	14950	4.526	0.03099999949336052
599	14975	4.529	0.03099999949336052
600	15000	4.532	0.03099999949336052
601	15025	4.535	0.03099999949336052
602	15050	4.538	0.03099999949336052
603	15075	4.541	0.03099999949336052
604	15100	4.544	0.03099999949336052
605	15125	4.547	0.03099999949336052
606	15150	4.551	0.03099999949336052
607	15175	4.554	0.03099999949336052
608	15200	4.556	0.03099999949336052
609	15225	4.559	0.03099999949336052
610	15250	4.562	0.03099999949336052
