iteration	evaluations	runtime[s]	Porción_Colocados-MAX[MAX]
401	14035	1.606	0.014999999664723873
402	14070	1.609	0.014999999664723873
403	14105	1.612	0.014999999664723873
404	14140	1.616	0.014999999664723873
405	14175	1.619	0.014999999664723873
406	14210	1.623	0.014999999664723873
407	14245	1.627	0.014999999664723873
408	14280	1.631	0.014999999664723873
409	14315	1.635	0.014999999664723873
410	14350	1.638	0.014999999664723873
411	14385	1.641	0.014999999664723873
412	14420	1.646	0.014999999664723873
413	14455	1.649	0.014999999664723873
414	14490	1.652	0.014999999664723873
415	14525	1.655	0.014999999664723873
416	14560	1.659	0.014999999664723873
417	14595	1.663	0.014999999664723873
418	14630	1.667	0.014999999664723873
419	14665	1.671	0.014999999664723873
420	14700	1.676	0.014999999664723873
421	14735	1.68	0.014999999664723873
422	14770	1.684	0.014999999664723873
423	14805	1.688	0.014999999664723873
424	14840	1.693	0.014999999664723873
425	14875	1.697	0.014999999664723873
426	14910	1.701	0.014999999664723873
427	14945	1.706	0.014999999664723873
428	14980	1.71	0.014999999664723873
429	15015	1.715	0.014999999664723873
430	15050	1.719	0.014999999664723873
431	15085	1.723	0.014999999664723873
432	15120	1.728	0.014999999664723873
433	15155	1.732	0.014999999664723873
434	15190	1.736	0.014999999664723873
435	15225	1.74	0.014999999664723873
436	15260	1.744	0.014999999664723873
437	15295	1.748	0.014999999664723873
438	15330	1.752	0.014999999664723873
439	15365	1.757	0.014999999664723873
440	15400	1.761	0.014999999664723873
441	15435	1.766	0.014999999664723873
442	15470	1.771	0.014999999664723873
443	15505	1.775	0.014999999664723873
444	15540	1.779	0.014999999664723873
445	15575	1.783	0.014999999664723873
446	15610	1.787	0.014999999664723873
447	15645	1.792	0.014999999664723873
448	15680	1.796	0.014999999664723873
449	15715	1.8	0.014999999664723873
450	15750	1.804	0.014999999664723873
451	15785	1.808	0.014999999664723873
452	15820	1.812	0.014999999664723873
453	15855	1.816	0.014999999664723873
454	15890	1.821	0.014999999664723873
455	15925	1.825	0.014999999664723873
456	15960	1.829	0.014999999664723873
457	15995	1.833	0.014999999664723873
458	16030	1.837	0.014999999664723873
459	16065	1.841	0.014999999664723873
460	16100	1.845	0.014999999664723873
461	16135	1.85	0.014999999664723873
462	16170	1.854	0.014999999664723873
463	16205	1.858	0.014999999664723873
464	16240	1.862	0.014999999664723873
465	16275	1.867	0.014999999664723873
466	16310	1.871	0.014999999664723873
467	16345	1.875	0.014999999664723873
468	16380	1.879	0.014999999664723873
469	16415	1.883	0.014999999664723873
470	16450	1.887	0.014999999664723873
471	16485	1.891	0.014999999664723873
472	16520	1.895	0.014999999664723873
473	16555	1.9	0.014999999664723873
474	16590	1.904	0.014999999664723873
475	16625	1.908	0.014999999664723873
476	16660	1.912	0.014999999664723873
477	16695	1.916	0.014999999664723873
478	16730	1.92	0.014999999664723873
479	16765	1.924	0.014999999664723873
480	16800	1.928	0.014999999664723873
481	16835	1.932	0.014999999664723873
482	16870	1.936	0.014999999664723873
483	16905	1.94	0.014999999664723873
484	16940	1.944	0.014999999664723873
485	16975	1.948	0.014999999664723873
486	17010	1.953	0.014999999664723873
487	17045	1.957	0.014999999664723873
488	17080	1.961	0.014999999664723873
489	17115	1.965	0.014999999664723873
490	17150	1.969	0.014999999664723873
491	17185	1.974	0.014999999664723873
492	17220	1.977	0.014999999664723873
493	17255	1.982	0.014999999664723873
494	17290	1.986	0.014999999664723873
495	17325	1.99	0.014999999664723873
496	17360	1.994	0.014999999664723873
497	17395	1.999	0.014999999664723873
498	17430	2.003	0.014999999664723873
499	17465	2.007	0.014999999664723873
500	17500	2.011	0.014999999664723873
501	17535	2.015	0.014999999664723873
502	17570	2.019	0.014999999664723873
503	17605	2.023	0.014999999664723873
504	17640	2.027	0.014999999664723873
505	17675	2.031	0.014999999664723873
506	17710	2.045	0.014999999664723873
507	17745	2.05	0.014999999664723873
508	17780	2.054	0.014999999664723873
509	17815	2.058	0.014999999664723873
510	17850	2.062	0.014999999664723873
511	17885	2.067	0.014999999664723873
512	17920	2.071	0.014999999664723873
513	17955	2.075	0.014999999664723873
514	17990	2.079	0.014999999664723873
515	18025	2.083	0.014999999664723873
516	18060	2.087	0.014999999664723873
517	18095	2.091	0.014999999664723873
518	18130	2.095	0.014999999664723873
519	18165	2.099	0.014999999664723873
520	18200	2.103	0.014999999664723873
521	18235	2.107	0.014999999664723873
522	18270	2.111	0.014999999664723873
523	18305	2.116	0.014999999664723873
524	18340	2.12	0.014999999664723873
525	18375	2.124	0.014999999664723873
526	18410	2.128	0.014999999664723873
527	18445	2.132	0.014999999664723873
528	18480	2.136	0.014999999664723873
529	18515	2.141	0.014999999664723873
530	18550	2.145	0.014999999664723873
531	18585	2.149	0.014999999664723873
532	18620	2.153	0.014999999664723873
533	18655	2.157	0.014999999664723873
534	18690	2.161	0.014999999664723873
535	18725	2.165	0.014999999664723873
536	18760	2.169	0.014999999664723873
537	18795	2.174	0.014999999664723873
538	18830	2.178	0.014999999664723873
539	18865	2.182	0.014999999664723873
540	18900	2.186	0.014999999664723873
541	18935	2.191	0.014999999664723873
542	18970	2.195	0.014999999664723873
543	19005	2.199	0.014999999664723873
544	19040	2.203	0.014999999664723873
545	19075	2.207	0.014999999664723873
546	19110	2.212	0.014999999664723873
547	19145	2.216	0.014999999664723873
548	19180	2.22	0.014999999664723873
549	19215	2.224	0.014999999664723873
550	19250	2.228	0.014999999664723873
551	19285	2.232	0.014999999664723873
552	19320	2.236	0.014999999664723873
553	19355	2.24	0.014999999664723873
554	19390	2.245	0.014999999664723873
555	19425	2.249	0.014999999664723873
556	19460	2.253	0.014999999664723873
557	19495	2.257	0.014999999664723873
558	19530	2.261	0.014999999664723873
559	19565	2.265	0.014999999664723873
560	19600	2.269	0.014999999664723873
561	19635	2.273	0.014999999664723873
562	19670	2.277	0.014999999664723873
563	19705	2.281	0.014999999664723873
564	19740	2.285	0.014999999664723873
565	19775	2.289	0.014999999664723873
566	19810	2.294	0.014999999664723873
567	19845	2.298	0.014999999664723873
568	19880	2.302	0.014999999664723873
569	19915	2.306	0.01600000075995922
570	19950	2.31	0.01600000075995922
571	19985	2.314	0.01600000075995922
572	20020	2.318	0.01600000075995922
573	20055	2.323	0.01600000075995922
574	20090	2.327	0.01600000075995922
575	20125	2.331	0.01600000075995922
576	20160	2.335	0.01600000075995922
577	20195	2.34	0.01600000075995922
578	20230	2.344	0.01600000075995922
579	20265	2.348	0.01600000075995922
580	20300	2.353	0.01600000075995922
581	20335	2.357	0.01600000075995922
582	20370	2.361	0.01600000075995922
583	20405	2.365	0.01600000075995922
584	20440	2.37	0.01600000075995922
585	20475	2.374	0.01600000075995922
586	20510	2.379	0.01600000075995922
587	20545	2.383	0.01600000075995922
588	20580	2.388	0.01600000075995922
589	20615	2.392	0.01600000075995922
590	20650	2.395	0.01600000075995922
591	20685	2.397	0.01600000075995922
592	20720	2.4	0.01600000075995922
593	20755	2.402	0.01600000075995922
594	20790	2.405	0.01600000075995922
595	20825	2.408	0.01600000075995922
596	20860	2.412	0.01600000075995922
597	20895	2.416	0.01600000075995922
598	20930	2.42	0.01600000075995922
599	20965	2.424	0.01600000075995922
600	21000	2.428	0.01600000075995922
601	21035	2.432	0.01600000075995922
602	21070	2.436	0.01600000075995922
603	21105	2.441	0.01600000075995922
604	21140	2.444	0.01600000075995922
605	21175	2.448	0.01600000075995922
606	21210	2.452	0.01600000075995922
607	21245	2.456	0.01600000075995922
608	21280	2.46	0.01600000075995922
609	21315	2.465	0.01600000075995922
610	21350	2.469	0.01600000075995922
