iteration	evaluations	runtime[s]	Porción_Colocados-MAX[MAX]
376	9400	4.177	0.003000000026077032
377	9425	4.185	0.003000000026077032
378	9450	4.193	0.003000000026077032
379	9475	4.2	0.003000000026077032
380	9500	4.207	0.003000000026077032
381	9525	4.215	0.003000000026077032
382	9550	4.224	0.003000000026077032
383	9575	4.231	0.003000000026077032
384	9600	4.24	0.003000000026077032
385	9625	4.248	0.003000000026077032
386	9650	4.256	0.003000000026077032
387	9675	4.263	0.003000000026077032
388	9700	4.271	0.003000000026077032
389	9725	4.278	0.003000000026077032
390	9750	4.286	0.003000000026077032
391	9775	4.294	0.003000000026077032
392	9800	4.302	0.003000000026077032
393	9825	4.31	0.003000000026077032
394	9850	4.317	0.003000000026077032
395	9875	4.326	0.003000000026077032
396	9900	4.333	0.003000000026077032
397	9925	4.344	0.003000000026077032
398	9950	4.352	0.003000000026077032
399	9975	4.359	0.003000000026077032
400	10000	4.367	0.003000000026077032
401	10025	4.374	0.003000000026077032
402	10050	4.382	0.003000000026077032
403	10075	4.39	0.003000000026077032
404	10100	4.397	0.003000000026077032
405	10125	4.405	0.003000000026077032
406	10150	4.412	0.003000000026077032
407	10175	4.422	0.003000000026077032
408	10200	4.43	0.003000000026077032
409	10225	4.436	0.003000000026077032
410	10250	4.444	0.003000000026077032
411	10275	4.451	0.003000000026077032
412	10300	4.459	0.003000000026077032
413	10325	4.467	0.003000000026077032
414	10350	4.474	0.003000000026077032
415	10375	4.482	0.003000000026077032
416	10400	4.489	0.003000000026077032
417	10425	4.497	0.003000000026077032
418	10450	4.505	0.003000000026077032
419	10475	4.513	0.003000000026077032
420	10500	4.521	0.003000000026077032
421	10525	4.528	0.003000000026077032
422	10550	4.536	0.003000000026077032
423	10575	4.543	0.003000000026077032
424	10600	4.551	0.003000000026077032
425	10625	4.573	0.003000000026077032
426	10650	4.581	0.003000000026077032
427	10675	4.588	0.003000000026077032
428	10700	4.595	0.003000000026077032
429	10725	4.603	0.003000000026077032
430	10750	4.611	0.003000000026077032
431	10775	4.62	0.003000000026077032
432	10800	4.627	0.003000000026077032
433	10825	4.635	0.003000000026077032
434	10850	4.643	0.003000000026077032
435	10875	4.651	0.003000000026077032
436	10900	4.659	0.003000000026077032
437	10925	4.667	0.003000000026077032
438	10950	4.675	0.003000000026077032
439	10975	4.682	0.003000000026077032
440	11000	4.69	0.003000000026077032
441	11025	4.699	0.003000000026077032
442	11050	4.707	0.003000000026077032
443	11075	4.715	0.003000000026077032
444	11100	4.722	0.003000000026077032
445	11125	4.729	0.003000000026077032
446	11150	4.737	0.003000000026077032
447	11175	4.744	0.003000000026077032
448	11200	4.752	0.003000000026077032
449	11225	4.76	0.003000000026077032
450	11250	4.767	0.003000000026077032
451	11275	4.775	0.003000000026077032
452	11300	4.783	0.003000000026077032
453	11325	4.791	0.003000000026077032
454	11350	4.799	0.003000000026077032
455	11375	4.806	0.003000000026077032
456	11400	4.813	0.003000000026077032
457	11425	4.822	0.003000000026077032
458	11450	4.829	0.003000000026077032
459	11475	4.837	0.003000000026077032
460	11500	4.844	0.003000000026077032
461	11525	4.851	0.003000000026077032
462	11550	4.859	0.003000000026077032
463	11575	4.867	0.003000000026077032
464	11600	4.875	0.003000000026077032
465	11625	4.882	0.003000000026077032
466	11650	4.889	0.003000000026077032
467	11675	4.897	0.003000000026077032
468	11700	4.905	0.003000000026077032
469	11725	4.912	0.003000000026077032
470	11750	4.92	0.003000000026077032
471	11775	4.928	0.003000000026077032
472	11800	4.935	0.003000000026077032
473	11825	4.944	0.003000000026077032
474	11850	4.952	0.003000000026077032
475	11875	4.96	0.003000000026077032
476	11900	4.967	0.003000000026077032
477	11925	4.975	0.003000000026077032
478	11950	4.983	0.003000000026077032
479	11975	4.991	0.003000000026077032
480	12000	4.998	0.003000000026077032
481	12025	5.006	0.003000000026077032
482	12050	5.014	0.003000000026077032
483	12075	5.022	0.003000000026077032
484	12100	5.03	0.003000000026077032
485	12125	5.038	0.003000000026077032
486	12150	5.045	0.003000000026077032
487	12175	5.053	0.003000000026077032
488	12200	5.062	0.003000000026077032
489	12225	5.07	0.003000000026077032
490	12250	5.078	0.003000000026077032
491	12275	5.085	0.003000000026077032
492	12300	5.092	0.003000000026077032
493	12325	5.101	0.003000000026077032
494	12350	5.108	0.003000000026077032
495	12375	5.117	0.003000000026077032
496	12400	5.124	0.003000000026077032
497	12425	5.132	0.003000000026077032
498	12450	5.141	0.003000000026077032
499	12475	5.166	0.003000000026077032
500	12500	5.174	0.003000000026077032
501	12525	5.183	0.003000000026077032
502	12550	5.191	0.003000000026077032
503	12575	5.199	0.003000000026077032
504	12600	5.206	0.003000000026077032
505	12625	5.214	0.003000000026077032
506	12650	5.225	0.003000000026077032
507	12675	5.232	0.003000000026077032
508	12700	5.24	0.003000000026077032
509	12725	5.247	0.003000000026077032
510	12750	5.256	0.003000000026077032
511	12775	5.264	0.003000000026077032
512	12800	5.272	0.003000000026077032
513	12825	5.28	0.003000000026077032
514	12850	5.287	0.003000000026077032
515	12875	5.295	0.003000000026077032
516	12900	5.303	0.003000000026077032
517	12925	5.311	0.003000000026077032
518	12950	5.319	0.003000000026077032
519	12975	5.327	0.003000000026077032
520	13000	5.334	0.003000000026077032
521	13025	5.342	0.003000000026077032
522	13050	5.35	0.003000000026077032
523	13075	5.357	0.003000000026077032
524	13100	5.365	0.003000000026077032
525	13125	5.373	0.003000000026077032
526	13150	5.382	0.003000000026077032
527	13175	5.39	0.003000000026077032
528	13200	5.398	0.003000000026077032
529	13225	5.406	0.003000000026077032
530	13250	5.413	0.003000000026077032
531	13275	5.421	0.003000000026077032
532	13300	5.429	0.003000000026077032
533	13325	5.436	0.003000000026077032
534	13350	5.443	0.003000000026077032
535	13375	5.45	0.003000000026077032
536	13400	5.457	0.003000000026077032
537	13425	5.466	0.003000000026077032
538	13450	5.473	0.003000000026077032
539	13475	5.48	0.003000000026077032
540	13500	5.487	0.003000000026077032
541	13525	5.494	0.003000000026077032
542	13550	5.502	0.003000000026077032
543	13575	5.51	0.003000000026077032
544	13600	5.518	0.003000000026077032
545	13625	5.526	0.003000000026077032
546	13650	5.532	0.003000000026077032
547	13675	5.541	0.003000000026077032
548	13700	5.548	0.003000000026077032
549	13725	5.556	0.003000000026077032
550	13750	5.564	0.003000000026077032
551	13775	5.571	0.003000000026077032
552	13800	5.579	0.003000000026077032
553	13825	5.588	0.003000000026077032
554	13850	5.595	0.003000000026077032
555	13875	5.603	0.003000000026077032
556	13900	5.61	0.003000000026077032
557	13925	5.618	0.003000000026077032
558	13950	5.626	0.003000000026077032
559	13975	5.634	0.003000000026077032
560	14000	5.642	0.003000000026077032
561	14025	5.649	0.003000000026077032
